time,num_instructions,location,block,condition,success
5.946597200000042,1,5,1,tactile,exFail
8.812413800000058,3,3,1,tactile,exFail
4.290489799999932,2,2,1,tactile,success
2.9021958999999242,1,8,1,tactile,exFail
3.7749897999999575,2,2,1,tactile,success
5.828936999999996,3,9,1,tactile,success
6.214933999999857,3,3,1,tactile,success
4.781489100000044,3,9,1,tactile,success
5.195632500000102,3,7,1,tactile,success
2.4296624999999494,1,rep_5,1,tactile,success
6.1509991000000355,3,rep_3,1,tactile,success
3.8081660000000284,2,rep_8,1,tactile,success
time,num_instructions,location,block,condition,success
5.946597200000042,1,5,1,tactile,exFail
8.812413800000058,3,3,1,tactile,exFail
4.290489799999932,2,2,1,tactile,success
2.9021958999999242,1,8,1,tactile,exFail
3.7749897999999575,2,2,1,tactile,success
5.828936999999996,3,9,1,tactile,success
6.214933999999857,3,3,1,tactile,success
4.781489100000044,3,9,1,tactile,success
5.195632500000102,3,7,1,tactile,success
2.4296624999999494,1,rep_5,1,tactile,success
6.1509991000000355,3,rep_3,1,tactile,success
3.8081660000000284,2,rep_8,1,tactile,success
3.261289899999838,2,2,2,tactile,success
5.017109299999902,3,3,2,tactile,success
4.3359245999999985,3,3,2,tactile,success
3.790447299999869,2,8,2,tactile,success
4.403612100000146,2,2,2,tactile,success
5.177756600000066,3,7,2,tactile,success
2.041790600000013,1,5,2,tactile,success
1.5910625999999866,1,5,2,tactile,success
3.0977000000000317,2,4,2,tactile,success
time,num_instructions,location,block,condition,success
5.946597200000042,1,5,1,tactile,exFail
8.812413800000058,3,3,1,tactile,exFail
4.290489799999932,2,2,1,tactile,success
2.9021958999999242,1,8,1,tactile,exFail
3.7749897999999575,2,2,1,tactile,success
5.828936999999996,3,9,1,tactile,success
6.214933999999857,3,3,1,tactile,success
4.781489100000044,3,9,1,tactile,success
5.195632500000102,3,7,1,tactile,success
2.4296624999999494,1,rep_5,1,tactile,success
6.1509991000000355,3,rep_3,1,tactile,success
3.8081660000000284,2,rep_8,1,tactile,success
3.261289899999838,2,2,2,tactile,success
5.017109299999902,3,3,2,tactile,success
4.3359245999999985,3,3,2,tactile,success
3.790447299999869,2,8,2,tactile,success
4.403612100000146,2,2,2,tactile,success
5.177756600000066,3,7,2,tactile,success
2.041790600000013,1,5,2,tactile,success
1.5910625999999866,1,5,2,tactile,success
3.0977000000000317,2,4,2,tactile,success
2.87927209999998,2,6,3,tactile,success
1.6181307999997898,1,5,3,tactile,success
5.7714083999999275,3,1,3,tactile,success
4.083687900000086,3,7,3,tactile,success
4.828899300000103,3,7,3,tactile,success
4.832416100000046,3,3,3,tactile,success
4.514799900000071,3,1,3,tactile,success
5.104847499999778,3,9,3,tactile,success
4.0529008999999405,3,1,3,tactile,success
time,num_instructions,location,block,condition,success
5.946597200000042,1,5,1,tactile,exFail
8.812413800000058,3,3,1,tactile,exFail
4.290489799999932,2,2,1,tactile,success
2.9021958999999242,1,8,1,tactile,exFail
3.7749897999999575,2,2,1,tactile,success
5.828936999999996,3,9,1,tactile,success
6.214933999999857,3,3,1,tactile,success
4.781489100000044,3,9,1,tactile,success
5.195632500000102,3,7,1,tactile,success
2.4296624999999494,1,rep_5,1,tactile,success
6.1509991000000355,3,rep_3,1,tactile,success
3.8081660000000284,2,rep_8,1,tactile,success
3.261289899999838,2,2,2,tactile,success
5.017109299999902,3,3,2,tactile,success
4.3359245999999985,3,3,2,tactile,success
3.790447299999869,2,8,2,tactile,success
4.403612100000146,2,2,2,tactile,success
5.177756600000066,3,7,2,tactile,success
2.041790600000013,1,5,2,tactile,success
1.5910625999999866,1,5,2,tactile,success
3.0977000000000317,2,4,2,tactile,success
2.87927209999998,2,6,3,tactile,success
1.6181307999997898,1,5,3,tactile,success
5.7714083999999275,3,1,3,tactile,success
4.083687900000086,3,7,3,tactile,success
4.828899300000103,3,7,3,tactile,success
4.832416100000046,3,3,3,tactile,success
4.514799900000071,3,1,3,tactile,success
5.104847499999778,3,9,3,tactile,success
4.0529008999999405,3,1,3,tactile,success
3.827463699999953,2,8,4,tactile,success
3.5157177000000956,2,4,4,tactile,success
4.737262500000043,3,1,4,tactile,success
3.0877007999999933,2,6,4,tactile,success
3.6261526999999205,2,8,4,tactile,success
4.215262000000166,3,9,4,tactile,success
3.4115178000001833,2,4,4,tactile,success
1.679696500000091,1,5,4,tactile,success
2.888829400000077,2,8,4,tactile,success
time,num_instructions,location,block,condition,success
5.946597200000042,1,5,1,tactile,exFail
8.812413800000058,3,3,1,tactile,exFail
4.290489799999932,2,2,1,tactile,success
2.9021958999999242,1,8,1,tactile,exFail
3.7749897999999575,2,2,1,tactile,success
5.828936999999996,3,9,1,tactile,success
6.214933999999857,3,3,1,tactile,success
4.781489100000044,3,9,1,tactile,success
5.195632500000102,3,7,1,tactile,success
2.4296624999999494,1,rep_5,1,tactile,success
6.1509991000000355,3,rep_3,1,tactile,success
3.8081660000000284,2,rep_8,1,tactile,success
3.261289899999838,2,2,2,tactile,success
5.017109299999902,3,3,2,tactile,success
4.3359245999999985,3,3,2,tactile,success
3.790447299999869,2,8,2,tactile,success
4.403612100000146,2,2,2,tactile,success
5.177756600000066,3,7,2,tactile,success
2.041790600000013,1,5,2,tactile,success
1.5910625999999866,1,5,2,tactile,success
3.0977000000000317,2,4,2,tactile,success
2.87927209999998,2,6,3,tactile,success
1.6181307999997898,1,5,3,tactile,success
5.7714083999999275,3,1,3,tactile,success
4.083687900000086,3,7,3,tactile,success
4.828899300000103,3,7,3,tactile,success
4.832416100000046,3,3,3,tactile,success
4.514799900000071,3,1,3,tactile,success
5.104847499999778,3,9,3,tactile,success
4.0529008999999405,3,1,3,tactile,success
3.827463699999953,2,8,4,tactile,success
3.5157177000000956,2,4,4,tactile,success
4.737262500000043,3,1,4,tactile,success
3.0877007999999933,2,6,4,tactile,success
3.6261526999999205,2,8,4,tactile,success
4.215262000000166,3,9,4,tactile,success
3.4115178000001833,2,4,4,tactile,success
1.679696500000091,1,5,4,tactile,success
2.888829400000077,2,8,4,tactile,success
3.0109021000000666,2,4,5,tactile,success
3.045654000000013,2,3,5,tactile,fail
5.167846600000075,3,3,5,tactile,success
6.20353850000015,3,7,5,tactile,success
4.4510837000000265,3,1,5,tactile,success
3.1924417999998695,2,4,5,tactile,success
3.691398199999867,2,6,5,tactile,success
3.479331400000092,2,4,5,tactile,success
3.529029000000037,2,2,5,tactile,success
time,num_instructions,location,block,condition,success
5.946597200000042,1,5,1,tactile,exFail
8.812413800000058,3,3,1,tactile,exFail
4.290489799999932,2,2,1,tactile,success
2.9021958999999242,1,8,1,tactile,exFail
3.7749897999999575,2,2,1,tactile,success
5.828936999999996,3,9,1,tactile,success
6.214933999999857,3,3,1,tactile,success
4.781489100000044,3,9,1,tactile,success
5.195632500000102,3,7,1,tactile,success
2.4296624999999494,1,rep_5,1,tactile,success
6.1509991000000355,3,rep_3,1,tactile,success
3.8081660000000284,2,rep_8,1,tactile,success
3.261289899999838,2,2,2,tactile,success
5.017109299999902,3,3,2,tactile,success
4.3359245999999985,3,3,2,tactile,success
3.790447299999869,2,8,2,tactile,success
4.403612100000146,2,2,2,tactile,success
5.177756600000066,3,7,2,tactile,success
2.041790600000013,1,5,2,tactile,success
1.5910625999999866,1,5,2,tactile,success
3.0977000000000317,2,4,2,tactile,success
2.87927209999998,2,6,3,tactile,success
1.6181307999997898,1,5,3,tactile,success
5.7714083999999275,3,1,3,tactile,success
4.083687900000086,3,7,3,tactile,success
4.828899300000103,3,7,3,tactile,success
4.832416100000046,3,3,3,tactile,success
4.514799900000071,3,1,3,tactile,success
5.104847499999778,3,9,3,tactile,success
4.0529008999999405,3,1,3,tactile,success
3.827463699999953,2,8,4,tactile,success
3.5157177000000956,2,4,4,tactile,success
4.737262500000043,3,1,4,tactile,success
3.0877007999999933,2,6,4,tactile,success
3.6261526999999205,2,8,4,tactile,success
4.215262000000166,3,9,4,tactile,success
3.4115178000001833,2,4,4,tactile,success
1.679696500000091,1,5,4,tactile,success
2.888829400000077,2,8,4,tactile,success
3.0109021000000666,2,4,5,tactile,success
3.045654000000013,2,3,5,tactile,fail
5.167846600000075,3,3,5,tactile,success
6.20353850000015,3,7,5,tactile,success
4.4510837000000265,3,1,5,tactile,success
3.1924417999998695,2,4,5,tactile,success
3.691398199999867,2,6,5,tactile,success
3.479331400000092,2,4,5,tactile,success
3.529029000000037,2,2,5,tactile,success
2.6565098000000944,2,6,6,tactile,success
2.636533100000179,2,6,6,tactile,success
2.65834719999998,2,6,6,tactile,success
4.505308300000024,3,7,6,tactile,success
4.259915699999965,3,9,6,tactile,success
1.8414715999999771,1,5,6,tactile,success
4.641672900000003,3,9,6,tactile,success
3.0392785999999887,2,4,6,tactile,success
4.822667499999852,3,1,6,tactile,success
time,num_instructions,location,block,condition,success
5.946597200000042,1,5,1,tactile,exFail
8.812413800000058,3,3,1,tactile,exFail
4.290489799999932,2,2,1,tactile,success
2.9021958999999242,1,8,1,tactile,exFail
3.7749897999999575,2,2,1,tactile,success
5.828936999999996,3,9,1,tactile,success
6.214933999999857,3,3,1,tactile,success
