time,num_instructions,location,block,condition,success
4.139944800000023,1,6,1,auditory,exFail
2.1560982999999396,1,6,1,auditory,success
2.321409600000038,1,5,1,auditory,success
5.572678200000041,1,7,1,auditory,success
2.7641332000000602,1,8,1,auditory,success
2.973603199999957,1,8,1,auditory,success
5.930707900000016,1,3,1,auditory,success
3.1380205000000387,1,4,1,auditory,success
2.7983394999999973,1,8,1,auditory,success
2.439820300000065,1,rep_6,1,auditory,success
time,num_instructions,location,block,condition,success
4.139944800000023,1,6,1,auditory,exFail
2.1560982999999396,1,6,1,auditory,success
2.321409600000038,1,5,1,auditory,success
5.572678200000041,1,7,1,auditory,success
2.7641332000000602,1,8,1,auditory,success
2.973603199999957,1,8,1,auditory,success
5.930707900000016,1,3,1,auditory,success
3.1380205000000387,1,4,1,auditory,success
2.7983394999999973,1,8,1,auditory,success
2.439820300000065,1,rep_6,1,auditory,success
3.4836138000000574,1,7,2,auditory,success
2.3019563999999946,1,8,2,auditory,success
3.2052267999999913,1,9,2,auditory,success
2.3517427000000453,1,8,2,auditory,success
2.580190499999958,1,4,2,auditory,success
3.7408466000000544,1,7,2,auditory,success
3.5175428999999667,1,9,2,auditory,success
3.104327699999999,1,7,2,auditory,success
5.913280099999952,1,3,2,auditory,exFail
3.374616999999944,1,rep_3,2,auditory,success
time,num_instructions,location,block,condition,success
4.139944800000023,1,6,1,auditory,exFail
2.1560982999999396,1,6,1,auditory,success
2.321409600000038,1,5,1,auditory,success
5.572678200000041,1,7,1,auditory,success
2.7641332000000602,1,8,1,auditory,success
2.973603199999957,1,8,1,auditory,success
5.930707900000016,1,3,1,auditory,success
3.1380205000000387,1,4,1,auditory,success
2.7983394999999973,1,8,1,auditory,success
2.439820300000065,1,rep_6,1,auditory,success
3.4836138000000574,1,7,2,auditory,success
2.3019563999999946,1,8,2,auditory,success
3.2052267999999913,1,9,2,auditory,success
2.3517427000000453,1,8,2,auditory,success
2.580190499999958,1,4,2,auditory,success
3.7408466000000544,1,7,2,auditory,success
3.5175428999999667,1,9,2,auditory,success
3.104327699999999,1,7,2,auditory,success
5.913280099999952,1,3,2,auditory,exFail
3.374616999999944,1,rep_3,2,auditory,success
2.2582907000000887,1,6,3,auditory,success
3.5521082999999862,1,1,3,auditory,success
3.1168649999999616,1,2,3,auditory,success
3.3764483999999584,1,3,3,auditory,success
3.216792299999952,1,9,3,auditory,success
2.881650000000036,1,3,3,auditory,success
3.6125587000000223,1,1,3,auditory,success
3.060367000000042,1,7,3,auditory,success
2.2284978999999794,1,8,3,auditory,success
time,num_instructions,location,block,condition,success
4.139944800000023,1,6,1,auditory,exFail
2.1560982999999396,1,6,1,auditory,success
2.321409600000038,1,5,1,auditory,success
5.572678200000041,1,7,1,auditory,success
2.7641332000000602,1,8,1,auditory,success
2.973603199999957,1,8,1,auditory,success
5.930707900000016,1,3,1,auditory,success
3.1380205000000387,1,4,1,auditory,success
2.7983394999999973,1,8,1,auditory,success
2.439820300000065,1,rep_6,1,auditory,success
3.4836138000000574,1,7,2,auditory,success
2.3019563999999946,1,8,2,auditory,success
3.2052267999999913,1,9,2,auditory,success
2.3517427000000453,1,8,2,auditory,success
2.580190499999958,1,4,2,auditory,success
3.7408466000000544,1,7,2,auditory,success
3.5175428999999667,1,9,2,auditory,success
3.104327699999999,1,7,2,auditory,success
5.913280099999952,1,3,2,auditory,exFail
3.374616999999944,1,rep_3,2,auditory,success
2.2582907000000887,1,6,3,auditory,success
3.5521082999999862,1,1,3,auditory,success
3.1168649999999616,1,2,3,auditory,success
3.3764483999999584,1,3,3,auditory,success
3.216792299999952,1,9,3,auditory,success
2.881650000000036,1,3,3,auditory,success
3.6125587000000223,1,1,3,auditory,success
3.060367000000042,1,7,3,auditory,success
2.2284978999999794,1,8,3,auditory,success
2.7953474999999344,1,9,4,auditory,success
1.5408909999999878,1,5,4,auditory,success
3.187078900000074,1,1,4,auditory,success
1.2223116000000118,1,2,4,auditory,exFail
1.7984562000000324,1,5,4,auditory,success
1.3254275999998981,1,5,4,auditory,success
2.9110078999999587,1,7,4,auditory,success
2.821845499999995,1,1,4,auditory,success
2.26287990000003,1,4,4,auditory,success
2.164714199999935,1,rep_2,4,auditory,success
time,num_instructions,location,block,condition,success
4.139944800000023,1,6,1,auditory,exFail
2.1560982999999396,1,6,1,auditory,success
2.321409600000038,1,5,1,auditory,success
5.572678200000041,1,7,1,auditory,success
2.7641332000000602,1,8,1,auditory,success
2.973603199999957,1,8,1,auditory,success
5.930707900000016,1,3,1,auditory,success
3.1380205000000387,1,4,1,auditory,success
2.7983394999999973,1,8,1,auditory,success
2.439820300000065,1,rep_6,1,auditory,success
3.4836138000000574,1,7,2,auditory,success
2.3019563999999946,1,8,2,auditory,success
3.2052267999999913,1,9,2,auditory,success
2.3517427000000453,1,8,2,auditory,success
2.580190499999958,1,4,2,auditory,success
3.7408466000000544,1,7,2,auditory,success
3.5175428999999667,1,9,2,auditory,success
3.104327699999999,1,7,2,auditory,success
5.913280099999952,1,3,2,auditory,exFail
3.374616999999944,1,rep_3,2,auditory,success
2.2582907000000887,1,6,3,auditory,success
3.5521082999999862,1,1,3,auditory,success
3.1168649999999616,1,2,3,auditory,success
3.3764483999999584,1,3,3,auditory,success
3.216792299999952,1,9,3,auditory,success
2.881650000000036,1,3,3,auditory,success
3.6125587000000223,1,1,3,auditory,success
3.060367000000042,1,7,3,auditory,success
2.2284978999999794,1,8,3,auditory,success
2.7953474999999344,1,9,4,auditory,success
1.5408909999999878,1,5,4,auditory,success
3.187078900000074,1,1,4,auditory,success
1.2223116000000118,1,2,4,auditory,exFail
1.7984562000000324,1,5,4,auditory,success
1.3254275999998981,1,5,4,auditory,success
2.9110078999999587,1,7,4,auditory,success
2.821845499999995,1,1,4,auditory,success
2.26287990000003,1,4,4,auditory,success
2.164714199999935,1,rep_2,4,auditory,success
3.396291900000051,1,3,5,auditory,success
2.678061800000023,1,4,5,auditory,success
2.4775414999999157,1,2,5,auditory,success
3.153805700000021,1,7,5,auditory,success
3.5273308999999244,1,1,5,auditory,success
2.3999388999998246,1,4,5,auditory,success
