time,num_instructions,location,block,condition,success
3.4987903999999617,3,1,1,auditory,exFail
5.977702399999998,1,3,1,auditory,success
3.322802000000138,1,4,1,auditory,success
3.3118828000001486,1,2,1,auditory,success
3.1480366999999205,1,6,1,auditory,success
1.8918424000003142,1,5,1,auditory,success
2.9138448000003336,2,8,1,auditory,success
3.8389820000002146,3,7,1,auditory,success
3.7889680999996926,3,9,1,auditory,success
4.424616000000242,1,rep_1,1,auditory,success
2.054339699999673,1,2,2,auditory,success
2.343925399999989,1,4,2,auditory,success
3.5901444000000993,1,9,2,auditory,exFail
2.575720100000126,1,8,2,auditory,success
5.660402599999998,1,7,2,auditory,exFail
12.282822799999849,1,1,2,auditory,exFail
1.524485399999321,1,5,2,auditory,success
2.2430054999995264,1,6,2,auditory,success
6.998219199999767,1,3,2,auditory,exFail
3.502608799999507,1,rep_9,2,auditory,success
3.526235700000143,1,rep_7,2,auditory,success
1.8902422999999544,1,rep_1,2,auditory,fail
3.78670719999991,1,rep_3,2,auditory,exFail
2.699732899999617,1,rep_3,2,auditory,success
3.8363058000004457,3,6,1,tactile,success
2.3732606000003216,2,5,1,tactile,success
3.827482599999712,3,4,1,tactile,success
4.518971800000145,4,3,1,tactile,success
5.265766400000757,4,9,1,tactile,success
6.072851699999774,3,2,1,tactile,exFail
9.560338799999954,3,1,1,tactile,fail
4.375184900000022,3,8,1,tactile,success
3.801015799999732,4,7,1,tactile,success
4.9054517000004125,3,rep_2,1,tactile,success
2.1812271999997392,2,5,2,tactile,success
4.426214999999502,4,7,2,tactile,success
5.0837623000006715,4,1,2,tactile,success
5.1817912999995315,3,3,2,tactile,exFail
4.324307300000328,4,9,2,tactile,success
